SRSNo,eventNo,hitX,hitY,time_diff_range_cut,totcharge,time_diff,time_diff_cor,charge_time_res
8197,6341,47.082348444690446,30.93723020161668,True,5.196387644340869,10.049609623430456,0.021925775798798952,81.47931900170971
8198,6342,48.83515893596493,24.96359211124786,True,18.632689653120853,10.023152451219772,0.002388541727134097,35.47816174943194
8201,6345,46.60682218368739,31.667973975612693,True,14.10857502465118,10.060027813415047,0.038613587519678916,41.38211345405351
8202,6346,1.220902246971653,34.67999748334493,True,49.68299141207441,10.110571959439966,0.0843907532501671,30.483222818646947
8204,6348,40.184965473331815,24.342628400619716,True,15.436729729455724,10.028059945068748,0.0069450262258570206,39.15265300118503
8206,6350,46.07915554307912,27.17889759638538,True,52.05859283624523,9.984911474695423,-0.041844048324684024,30.47512966927442
8208,6352,47.16852668866719,31.208758550147486,True,3.3831286674833736,9.912939337828675,-0.11752814019848046,107.04072436005718
8209,6353,42.793752591903896,25.48880590151434,True,16.711001067836094,10.030045532349419,0.009126384797584208,37.44262101138438
8210,6354,41.77254407699794,27.19209171974496,True,3.8741228426244168,10.029532449212809,-0.00010680821040232047,97.48081562773862
8211,6355,41.18076507359335,28.381484776327056,True,5.599918919294501,9.8772044405151,-0.14995539098202215,77.87214316665393
8213,6357,47.45556755588479,23.88325469134605,True,17.39537172408687,10.025541052905993,0.004694922251385236,36.667603867911794
8215,6359,47.301726563336096,23.62649217370438,True,47.930398677826346,10.00942781988772,-0.016332258845787706,30.491709443076523
8218,6362,46.699566566780824,25.22855515676002,True,22.39645745914861,10.031113223575659,0.01028698896937641,33.08731509403744
8219,6363,43.23999556449995,23.898476012765546,True,13.893503917360333,10.01522384018648,-0.006249141845678707,41.79346700972064
8222,6366,36.99324181961687,27.12026340014314,True,0.287147777240306,-170.35949299781382,-180.3967563004991,981.2409332680037
8223,6367,46.555438316031676,30.189132612045498,True,20.651815724106353,10.075886721792216,0.05514012817118008,34.00639121767773
8228,6372,45.902256377755776,27.822983650312032,True,21.08214356271372,10.052211657547332,0.03145274119935415,33.7534768582245
8229,6373,47.333850547058944,39.33876042823269,True,7.811495298878438,10.147144722064894,0.12234445053593035,62.70938180635167
8230,6374,47.71472366542032,26.329052624637132,True,13.130183580293771,9.957002788852066,-0.06470423169514916,43.38254354234974
8232,6376,38.884365865629015,22.31537278057778,True,6.58187258032388,10.043616089111424,0.017604703061692817,70.34694168792524
8233,6377,46.699819799971905,27.925555869324565,True,13.704425082160736,10.006126088975464,-0.015401094592565556,42.16788369225275
8235,6379,46.80559137422745,25.467095910686336,True,21.16848061268334,10.094309612813106,0.0735476166098028,33.704948894328695
8236,6380,43.15348481478756,21.29202004001565,True,4.727620341558802,9.919513050960006,-0.10882069010852646,86.21963847313619
8237,6381,41.47314275454168,27.03563849566734,True,32.0913053710091,10.084975358804371,0.06276136038517777,30.955624280094845
8240,6384,43.80963166119301,22.94733238220215,True,17.83960965720422,10.11810773256181,0.0972981512161013,36.21118231276997
8241,6385,47.46356248202389,24.0263603942035,True,9.15006458887334,10.145219609743606,0.12149061179478338,56.07496863538165
8242,6386,48.20574773501043,21.145548598407068,True,10.10526522641927,10.037826623973672,0.014726395922677327,52.19562075052827
8243,6387,43.25033762683607,33.58287570901113,True,3.8941177326498764,10.193982965390632,0.1643761989248631,97.15589248729385
8244,6388,40.17244678654083,23.52717300310527,True,15.60077373276339,10.010464793436654,-0.010620217461788428,38.910946791612076
8245,6389,43.18333147649896,23.818529965126352,True,25.000937567012897,10.04427608958457,0.023206034788204377,32.138825287643684
8246,6390,37.006618552011986,29.073253344183097,True,6.793217215488981,10.036679091850147,0.010892932214192186,68.9099210116296
8248,6392,45.808410017457724,27.89945367264421,True,14.553838255995984,10.103757540308436,0.08245550446023842,40.57731959330035
8249,6393,45.139549673420106,22.05278229386839,True,6.179222387340306,10.018818308156312,-0.007643166016652714,73.25061672323196
8250,6394,44.66609698778962,22.421749480783124,True,15.359838090789433,9.963135559612539,-0.05799388424993701,39.26831431062541
8251,6395,46.726986767494516,29.765001244740944,True,3.901670687723945,10.20999911892676,0.18040460109333623,97.03418940390938
8252,6396,48.64730369881408,26.338435316739016,True,26.48784276743317,10.05258237909456,0.03132070877377302,31.7599924841673
8254,6398,41.518018853174496,23.835658112617388,True,12.570585172588311,10.092073985348435,0.07016840514231504,44.687356230562756
8256,6400,47.1036898991833,27.13065915564968,True,22.423860923451358,10.02648291960756,0.005654839905396614,33.07496459087331
8257,6401,45.78487516429326,25.24777208615656,True,5.436298950933779,9.912695368012976,-0.1146731021217402,79.29063697905768
8258,6402,44.65478588783578,28.755384183909793,True,15.380752437745642,10.017501581020042,-0.0036238797715277826,39.23670320500648
8259,6403,41.374944085944186,32.410303925814695,True,5.316662744707327,10.035956581208438,0.00843226466306568,80.36486445124673
8260,6404,44.479827306041976,31.19472937387963,True,4.724751306217387,9.992607303461966,-0.03573055652545065,86.25094347807048
8261,6405,37.07329914667835,25.345112447869287,True,11.41420525702,10.031999632439636,0.00960339613326866,47.816102610979065
8262,6406,47.494611975264874,21.121503777699928,True,12.927257131901886,10.065992086448261,0.04421580911669132,43.84126825107389
8265,6409,46.71552835751886,28.128411802527022,True,37.24553730094424,10.034100135889275,0.010814483148219978,30.663820331385935
8267,6411,43.55463728186202,22.81274672730328,True,16.940302857528877,9.998967038629104,-0.02192529992072423,37.172728861221756
8269,6413,42.238430075449486,31.615653364625697,True,16.661209192083803,10.046199311205697,0.025274020205397818,37.502645918306655
8271,6415,45.365448050303,25.81648750827737,True,14.117160186155218,10.06615454661656,0.04474260326091439,41.36600665990872
8273,6417,45.17425265377515,27.171170822561603,True,8.662507997905161,10.002129451164251,-0.02196246656020051,58.31538752991311
8274,6418,44.704473469355335,22.161980903311953,True,4.896509658588871,9.990108204107628,-0.03798613965733466,84.43031628548484
8275,6419,47.03180663226402,29.49956387036467,True,31.41866883245931,10.016434385389175,-0.005650712637738309,31.016482931957885
8276,6420,43.45133595923855,29.490793907479063,True,16.515305920052235,10.010820295710857,-0.010123670750653346,37.68152200494292
8277,6421,47.88861188496629,26.022541202910958,True,8.931115518125575,10.175070626996273,0.15118233708765771,57.05779035412863
8279,6423,41.28184451795604,29.844008667828284,True,16.909415812384236,10.00937218379255,-0.01152362542285168,37.20846650166064
8280,6424,39.169493217990826,23.165596060556908,True,5.792867015531964,10.125285000581783,0.09836465213290957,76.26774988246032
8281,6425,44.47247774307042,24.30716950926062,True,28.37144066545551,10.059714400298333,0.03816756534276955,31.40018967066251
8282,6426,43.31289374991639,22.983685558789396,True,6.028162484076098,10.275381270836561,0.24874360504148996,74.40129730810638
8283,6427,46.31765187929754,31.010704327936043,True,11.386982789955738,10.002463402229807,-0.019945788283388666,47.89751010558525
8285,6429,48.56616080297183,24.641811867282815,True,30.889228633910133,9.980647659082535,-0.04133827569289572,31.0695876951886
8286,6430,44.95220889783885,26.318767730503865,True,43.71403579608137,10.036548107864206,0.011788400086325979,30.526431178538132
8287,6431,37.29773973438838,24.305157726758146,True,3.503031120094803,10.25144460266003,0.22118485504321228,104.37402142995617
8288,6432,37.28454945185413,31.701561784091062,True,3.4333805041814602,5.323318262842861,-4.707061715304661,105.8915353920874
8292,6436,41.68878294017217,22.44182746051109,True,12.66707390427639,10.019977794471089,-0.0018918346178988799,44.453326227913664
8293,6437,41.07901251805972,21.272860357206163,True,8.012741902373351,10.084446982586883,0.05982323826860281,61.61079843213726
8294,6438,45.463030253371144,22.06029494821209,True,12.321151995134125,10.106672255170679,0.08467031233409195,45.31064484265078
8295,6439,41.897714693252354,21.077333476445446,True,1.6561388514632738,10.56696948797071,0.5330783379124764,227.50336456667344
8296,6440,46.27171262976241,26.556699517655048,True,14.96595841450756,10.010295035170202,-0.010914020106771005,39.885368883748654
8297,6441,38.47072376617014,29.258662942337665,True,5.707806541981466,10.081218638778779,0.05419357920672141,76.96638314774995
8299,6443,46.56602660923788,29.59901156490796,True,5.256805476440569,10.084768310428984,0.05716496030922613,80.91498889905863
8300,6444,42.90250187704008,24.083427794992108,True,8.456627606655665,10.04815116156476,0.0238968642929116,59.3196325747744
8302,6446,46.46768402726683,27.00099843168912,True,33.35656300368661,9.996392732981462,-0.026071709782179653,30.858572407263132
8303,6447,43.86366998332821,28.51008054654892,True,8.025434194763703,10.068486676472702,0.04387387314642588,61.54279856819849
8305,6449,46.405455759126845,31.654706249498343,True,42.005856173804496,10.180581602186805,0.15622009620878607,30.54941499980015
8306,6450,46.40441899756863,22.066547210902385,True,1.878123550605738,9.91931138582629,-0.1140912778373302,194.21200033579098
8307,6451,42.429049661714735,22.080422571260634,True,12.776320527550812,10.093934867369455,0.07210506766427116,44.19299562919457
8308,6452,45.37968784489044,21.19701861028802,True,23.913217286410372,10.050724972913827,0.029772537644694452,32.4841508095161
8310,6454,42.56676906428925,27.161288352861796,True,11.12564873141019,9.991211699369728,-0.031325340447091676,48.69871043913076
8312,6456,48.4727940494067,23.971859291808247,True,7.33749977104808,10.133975492592867,0.10873611065807687,65.45569041152179
8315,6459,41.03738413771538,31.27957830037156,True,20.50578742520576,10.00740081683361,-0.013342773992876644,34.096555717270306
8316,6460,45.57902035647876,25.660814468174763,True,15.499735239710105,10.038689403008675,0.01758614410053383,39.059012244846826
8317,6461,43.52073695561657,21.027232052528696,True,7.268684616152407,9.886188241806707,-0.13911770094685671,65.87392842824573
8318,6462,40.59265053108947,23.627964568464723,True,19.721322632837996,10.026868110442791,0.00612982017891639,34.621628590735156
8319,6463,38.66550785221466,29.573286213286934,True,11.6023369916996,10.087685373864929,0.06537682527523536,47.26379832938538
8322,6466,38.60074432582071,29.084009222788353,True,8.636985918338608,10.045229950145085,0.021118203707313654,58.43794509393345
8323,6467,47.3189250998301,27.77518314204804,True,5.949214397173512,10.013972030294667,-0.012759353416715413,75.01713263556451
8325,6469,49.14501775454168,32.21054145081403,True,23.598108476541167,10.01269968930626,-0.008222687647290172,32.59685819582791
8326,6470,42.469499509628506,26.12414498525123,True,33.25002115100595,9.991913449358776,-0.030529533004635567,30.86595565523636
8327,6471,40.06197289244769,21.715194545380058,True,9.308443311086055,10.164701840323744,0.14108442304780944,55.38681411825022
8328,6472,40.55461246020173,29.938665520654965,True,29.912041477691467,9.996012451706804,-0.02579628137203649,31.181245401618728
8329,6473,41.64621755521591,33.01478310153909,True,13.941932775426826,10.039221421296133,0.01776193596206177,41.69950900687013
8330,6474,44.66617667838319,22.22776457381575,True,6.96741139235454,10.081900434211832,0.056294395356344396,67.76707528006246
8333,6477,45.730001318944645,26.06940431464208,True,23.055394690293422,10.044111273847221,0.02323607754708945,32.80587668668604
8334,6478,38.837456951402636,26.150948929460082,True,7.523589788617382,9.97637700801198,-0.04868599221694403,64.35000099117487
8335,6479,42.58704569568373,30.47542041621796,True,18.854486688411598,10.066766692380128,0.046011333595776804,35.29041804358013
8336,6480,41.83488955563062,23.263356457017874,True,5.855345939721232,10.02972057025309,0.0028762759195242182,75.76290114262613
8339,6483,45.14401678843041,29.028733527823672,True,19.71137238692768,10.00689305564697,-0.013845289410832962,34.6287538725651
8340,6484,40.915154966589526,24.065844339867162,True,7.801891463201616,9.870811227354494,-0.1539976131159424,62.762781316139154
8344,6488,42.883125409688034,26.833424163191285,True,17.333504028796753,9.990229178595712,-0.030622701821615195,36.73397833396249
8346,6490,48.13520959305437,29.74779871065323,True,4.4584362086525315,10.104548377707772,0.07582046001870424,89.3092564658838
8347,6491,48.38262474373595,24.598997246729184,True,28.22759342244381,10.104535187837257,0.08301158665287112,31.423748775579146
8349,6493,45.67861557006836,29.53892323742174,True,42.267657360689775,10.037745376984702,0.013323173595560789,30.545440127307398
8350,6494,43.17172408430544,24.798518690344405,True,5.363930282273866,9.866210153661513,-0.16125225316133474,79.93651105738621
8352,6496,44.03152455369087,24.466784829962744,True,26.667805335305644,10.035244796224703,0.013957785986702831,31.720367625079884
8353,6497,42.629630519919196,24.557561769877395,True,12.28835327326363,9.942675034127944,-0.07933995312119002,45.394608964093266
8354,6498,47.09256164341757,23.027080379120292,True,36.072774802907496,10.03127996494402,0.008248839605787595,30.709545525924533
8355,6499,47.48392794883414,26.446832134299083,True,12.614446865292962,10.11263975951897,0.09075061241859395,44.580489947028376
8356,6500,43.0039272047069,24.070120145196785,True,17.421472938689117,10.06109042715525,0.04024667302537921,36.639812318646186
8357,6501,49.39000973636157,26.422306583352285,True,1.9136865574953386,10.17505668093466,0.14173086452603378,189.7574023714458
8358,6502,44.28470507060012,26.910973222288366,True,31.61532342942727,9.994009681012557,-0.02811277545873736,30.99795655499048
8359,6503,45.09354337927413,24.06830157972362,True,1.3317095534329928,10.175298033667332,0.1406649808581406,299.16911544201594
8360,6504,38.77248790166149,22.7676333335981,True,11.013142494772557,9.973144916075228,-0.049449143433561105,49.05487297033249
8362,6506,49.696030864976855,33.69035375934757,True,8.1887866798272,10.051633851037906,0.027159856337402033,60.680916367748054
8363,6507,44.19148285748207,24.43014024708369,True,9.612171047693442,10.008792933343074,-0.014618819490202384,54.1185211276312
8364,6508,44.233396190486545,30.077986651903963,True,23.26980303667549,10.03480811624351,0.013914993261908037,32.72096324558762
8365,6509,45.093336549523755,20.707501659654593,True,9.495526722751679,10.034892591169097,0.01140312885234529,54.59776789754687
8366,6510,49.09001818095168,29.328872706792126,True,24.74840431222134,10.008565249112365,-0.01247567357323831,32.213342908691956
8368,6512,45.070127879103566,25.202526954755392,True,34.65626248447958,10.023394091693092,0.0006629164113114427,30.77859270159434
8369,6513,41.64887660823456,27.382754574083304,True,11.250205941761223,10.084010649979547,0.06153533964128144,48.31235073765548
8371,6515,47.11587513962837,20.532483479748034,True,1.724651066842258,10.333661673507663,0.2999229197023823,216.12097038392912
8372,6516,45.94875920961981,30.37760164966322,True,12.137477912477403,10.107915689505717,0.08583955902764728,45.787003178561754
8374,6518,39.37428879411253,26.422433173819766,True,12.067232187508061,10.17500541552954,0.15290017252437416,45.97319829787197
8377,6521,43.81884561826105,29.161489826359162,True,20.53531507495263,10.034083927428554,0.013339778722812667,34.078141010614274
8378,6522,48.9400335860579,30.79304457364017,True,6.4388647675354145,9.951174297433312,-0.07499374491467137,71.35234673439196
8379,6523,42.95479453099917,29.14515887221245,True,63.010531024304534,10.013141326697593,-0.01629127688397425,30.461524239505344
8380,6524,46.86817921677681,22.937615041863427,True,26.614999741132806,10.04200452953134,0.0207249995424732,31.73186777789342
8383,6527,42.14988212062888,24.33149272448396,True,41.38270658167216,9.9946217883398,-0.029595776527528983,30.559627804704533
8390,6534,42.67549891014622,30.43892944022401,True,34.202255965326074,9.976401162386281,-0.0462358425072793,30.804525029108138
8392,6536,39.92758575857502,32.233615979756394,True,7.843666179195856,9.83645568272675,-0.18831598136437933,62.53115754557784
8394,6538,45.90214538574219,25.03044282573543,True,28.255137007860817,10.100201915123137,0.07867388245776752,31.419192520655002
8395,6539,42.064448003899564,21.80549710417447,True,2.905311353644876,10.046193579069183,0.014861665819525527,121.0101241363319
8396,6540,48.106059819051666,31.240115440055117,True,33.3871553726833,9.996213272562073,-0.026257344277009764,30.856477251533533
8398,6542,40.051222552991895,27.072784267059745,True,19.664672407705858,10.03903430752834,0.01829566299845453,34.66235860675894
8401,6545,43.16971311177293,33.74163588432417,True,5.9314684249999505,10.078486530303763,0.05173392450172365,75.1569764294781
8402,6546,42.36457485042206,24.34305710988502,True,16.937730887923426,10.043544532394804,0.022651906495916307,37.17569750437679
8405,6549,40.38743418863375,28.424739942158737,True,15.11620388045559,9.99047151657993,-0.03070612911918147,39.645052157910456
8407,6551,44.17838731530595,29.235329405902185,True,35.4830692638514,10.041452435776193,0.018547251244688923,30.736264173403057
8409,6553,47.130662473913745,28.80488646520327,True,13.023371093258074,10.064265751040182,0.04252265862478666,43.622003079889
8410,6554,44.96784544644291,26.20764144479412,True,10.295572817997735,10.030636571400208,0.007649474138547774,51.49603943580796
8411,6555,40.29134530890478,28.553435312558527,True,5.935206073696472,9.937348125799787,-0.08940000543164572,75.12747876994221
8412,6556,48.44327111440162,27.804879175473566,True,10.853519713478514,10.11305215240344,0.09037510286426098,49.57216181190659
8413,6557,39.21342755670417,29.70390278019317,True,14.681475745490062,10.097038738701173,0.07576658880483578,40.35775333186369
8415,6559,45.880511976268195,25.444732221838546,True,9.012382731610781,10.024004132884897,0.00017565822374088214,56.68865723784813
8418,6562,44.96281642129976,30.945772406173077,True,19.580926532075885,9.984405054210441,-0.03633430308399177,34.72330087184947
8419,6563,42.02180904231659,26.814409883054967,True,26.517273699679215,9.997408782619232,-0.023857002041525632,31.753428142033982
8422,6566,48.96936202375856,27.870204794896793,True,23.978825186201316,10.029871482385886,0.008912552009082475,32.46144237515134
8426,6570,49.149658412149506,24.396323400001002,True,21.934871386418937,9.989480689420361,-0.031317078981846436,33.304333506877235
8429,6573,49.96292919002167,27.554996490478516,True,5.677722502589392,10.019524076977461,-0.007538341745307875,77.21669638673177
8430,6574,40.862825054011935,25.250578841117964,True,19.31050922124141,10.029803019914993,0.009059794144022248,34.92618305041038
8431,6575,46.4577209786193,28.083492279052734,True,17.375029876770416,10.001622065577521,-0.019225937429350637,36.689349685634696
8432,6576,36.67514487488629,25.907590944473057,True,8.650428693846573,10.185309028488774,0.16120773658737697,58.373325170314175
8435,6579,42.021162111465244,26.031864401412335,True,13.36120970579491,10.311690152086726,0.2900582990092371,42.8794093137134
8436,6580,45.71478166972121,19.950894708502783,True,9.646942425564735,9.972521304780969,-0.05086758614534759,53.9775113471633
8438,6582,49.209620802369834,27.422819137573242,True,32.80926524121479,10.009394994597102,-0.01295991166204935,30.89797781787445
8439,6583,49.42087466096225,26.423066439693923,True,2.769836414846069,9.908646396949564,-0.12294159656884318,126.34453475849406
8440,6584,42.75646481448657,28.664216498806052,True,7.1563966063497295,9.981085162453837,-0.044330962544858465,66.56753736106027
8441,6585,45.321396605609216,31.324733786386986,True,17.008313455368874,9.946459883532782,-0.07442496520718933,37.09470332185275
8443,6587,45.988513058179045,30.93905041315784,True,32.92032801957658,9.990755776393996,-0.031621214658214214,30.88967874913048
8446,6590,41.70590032290106,26.423169384263968,True,30.98310230748957,9.966233887994235,-0.05576947466744464,31.059815942509047
8447,6591,46.998947352579194,27.79588069654491,True,14.657776663670944,10.01323107489793,-0.008046549231689681,40.39815795181084
8448,6592,46.26465915000602,24.820695197745547,True,15.34078036800588,10.021601025998592,0.00046793155138402653,39.297218332329614
8449,6593,41.18303455718576,29.29591495043611,True,18.649467658678354,9.985950184050324,-0.0348130162880711,35.46370814946449
8451,6595,45.74051488588934,30.113109118317904,True,22.09733531336504,10.012524958498034,-0.00828225879808464,33.225978712752344
8459,6603,50.30012846646244,30.873044027041082,True,5.84684012888029,9.928239895113478,-0.09861471062861149,75.83122626505617
8460,6604,38.79740069663688,30.338512316142044,True,13.86406347009314,10.37620644711049,0.3547251838745975,41.85096856561155
8462,6606,46.4718566790019,23.13598120702456,True,9.635396933585573,10.064969693406567,0.04157322675642483,54.02423866553407
8464,6608,38.75486452285558,24.51170756718884,True,8.886928955654774,10.008961379113316,-0.014959779636050996,57.26067896804216
8465,6609,42.76122958039584,30.452611479040694,True,41.65921592398026,10.005856042145666,-0.018425298443199623,30.55496084624725
8466,6610,40.54415438926383,27.795567577832365,True,12.142082076700845,10.10282831607384,0.0807540793397763,45.77487759396536
8467,6611,47.45129117573777,26.641754307159005,True,20.35276927831668,9.99657770975017,-0.024163395445896185,34.19349600684929
8470,6614,39.92697681792795,23.755683245724196,True,14.473903989323436,10.12154279069756,0.1002215304338101,40.7172984839306
8471,6615,36.86374512763872,49.569915039898596,True,8.053480907022006,10.211992469664835,0.18740376303716388,61.393068949223476
8472,6616,42.05115556063717,31.9844089664825,True,18.736509552394992,9.964404391387859,-0.05635529451931198,35.3893903365882
8474,6618,43.87036122361275,27.77583425338954,True,23.221587710180675,10.033294876986673,0.01240586772807184,32.73978644700489
8475,6619,48.44172307889755,28.718148741003585,True,17.745034957530205,9.980548533547534,-0.04026814419183111,36.30545237929761
8476,6620,42.72983096397086,25.65449084974315,True,27.206364273586235,9.995821037222782,-0.025544328436684083,31.608851364524646
8477,6621,38.54091497969954,24.51041846079369,True,7.917785003789895,9.994979098406134,-0.029727221144339566,62.12434417173188
8478,6622,44.16270833472683,27.10178649588807,True,28.086177399423054,10.01024532681609,-0.011255652392499371,31.447484514208004
8479,6623,45.73831542550701,28.937191087905674,True,12.207079546247128,10.028851412838833,0.006803722387230593,45.60471950528544
8480,6624,41.597533813894614,32.385711826690255,True,29.756396742341423,10.038521912450278,0.016740655854810882,31.20082618820996
8483,6627,44.67989427749425,24.535746064904618,True,12.860063846607057,10.091828037088248,0.07002814700081395,43.996722278356046
8489,6633,46.78944642576453,31.159518307202482,True,5.967727181085423,9.912801113255256,-0.11390819258972762,74.87180515824895
8490,6634,42.85167458939226,29.871861261864233,True,11.485473723971804,10.056521967445605,0.034159325354407244,47.604773177254415
8491,6635,51.33388320713827,24.03811031498321,True,4.863888849065225,10.257176436933435,0.22903632118567607,84.76807069773604
8493,6637,42.992223504471454,22.670625111828112,True,12.787767443177072,10.149971786003363,0.12814610633188472,44.16599993829699
8494,6638,45.19054444195473,29.297437484950237,True,28.524060610327393,10.00328865941745,-0.018283067511076112,31.375822534556576
8495,6639,48.59149635001405,27.720805442496523,True,24.131842726146342,10.059389751926574,0.03841536297472814,32.4094640307169
8498,6642,43.28403138461178,23.74919998482482,True,8.270281991700207,10.144767768828217,0.12036164902655067,60.26000189649059
8499,6643,37.62165257702135,30.770772724935455,True,3.8317366079489816,10.10704674853207,0.0773383009879769,98.1831513192456
8500,6644,41.67494969825222,30.309741399059558,True,5.137138057123708,10.00383276216337,-0.023930738051845424,82.0419671728418
8501,6645,43.32453124163902,23.045987142275457,True,28.01454509060609,9.955199360527587,-0.06629024398334771,31.45972946424207
8502,6646,41.682958367752704,22.25314101127729,True,17.259666174238994,10.055030679312978,0.03417172035969962,36.81412439050056
8503,6647,44.04655869366371,30.36261174450182,True,9.141115643453677,10.005846075208296,-0.017889317945593675,56.114415427770794
8504,6648,43.18198880757371,29.419290124553523,True,11.264999843384203,10.022642277752311,0.00017420258664024857,48.26700930152272
8505,6649,46.492833856033954,32.07375382723873,True,11.822273763021009,10.127046356873024,0.104836323751611,46.64036721908518
8506,6650,44.15964011623435,33.04411383850934,True,10.584850075416558,10.034149486787953,0.01132708491445733,50.475547095397914
8507,6651,45.88234872687353,27.71545634857596,True,14.378711189360851,9.972128842297622,-0.04921582911309663,40.88652624070911
8509,6653,42.79978331474409,31.92142042395187,True,20.79925907978608,9.98163222845119,-0.0391180103418467,33.91762037387534
8515,6659,49.38351090313637,24.28036992843837,True,12.848019372427851,10.086421098397807,0.06461693949427882,44.024777853026315
8517,6661,44.85711340708276,29.99953727199607,True,19.812699635778255,10.07943962748999,0.058701693282252165,34.55676102771255
8518,6662,46.3094944366037,27.648722374275938,True,43.897517007089434,10.042813383048497,0.01801061856792785,30.524340272650004
8520,6664,44.814289302042084,21.398911097278333,True,7.598572098914009,9.978208148289184,-0.046785251508913106,63.91467521693207
8521,6665,43.20561505670417,21.86571202212817,True,2.1557307587746806,10.333066085710726,0.30025316445389194,164.46557236593645
8522,6666,47.387614315503264,24.68384431812861,True,6.956648791051084,10.01339155658789,-0.01222546887382947,67.83663427419835
8525,6669,44.198686834884015,28.625180727814975,True,2.91901381602211,9.994573053732296,-0.03673323420737695,120.51208782280285
8526,6670,47.75049319332593,23.627012226679554,True,7.507708741730275,9.911031149309679,-0.11404669968382564,64.44294417492925
8528,6672,40.41025334188383,28.98969373311082,True,6.789211678486775,10.057662076127059,0.03187171657125276,68.93663365186751
8530,6674,40.13487844597803,28.466492326292272,True,13.143616072858034,9.952096471748433,-0.06960607206443825,43.352739677551654
8531,6675,44.07481891161775,28.387739913104333,True,36.02788090556579,10.037865278473333,0.014843791522086036,30.71148572825752
8534,6678,37.68706005566741,27.57610253111957,True,5.525151937788544,10.101775717946765,0.07452118789873197,78.5133826270825
8535,6679,39.660308367585486,27.95520171074018,True,11.109596815161558,9.995254722068381,-0.027290379349526717,48.74910584372232
8536,6680,41.331351972606086,29.48676323564085,True,17.675211583256157,9.927910507160192,-0.09291164461199664,36.37604081327667
8538,6682,44.96135763926049,23.588392937020078,True,33.45483396468326,9.971529293677747,-0.05095500066401115,30.85188116109129
8541,6685,44.509377100696305,31.987922302664142,True,4.882650068027551,10.07665790715646,0.04854414342780622,84.573379841714
8542,6686,41.10115563379575,28.881086349487305,True,22.226000580966254,10.006492604170205,-0.014322539051097039,33.1654587720053
8546,6690,45.3748936587817,29.096821850293303,True,25.732028763199338,10.060368041961425,0.03920788762166261,31.94046694821401
8547,6691,45.68932373882973,27.475489629458075,True,35.23609517472031,10.039294752170662,0.016441870804898784,30.748284212084805
8550,6694,46.72432541520628,22.33757073911902,True,3.1960247672798374,10.145712426082866,0.11491351696818519,111.7815138458142
8551,6695,46.52163774673253,31.621884150047826,True,9.97158685790182,9.980506329219338,-0.042675694385058804,52.70090580173552
8552,6696,39.90734878958088,28.414475427914972,True,20.538730225518762,9.983865152024748,-0.036879062825059705,34.07601720017021
8557,6701,39.88517249120425,29.141261479625964,True,3.567126152141158,9.99981850193737,-0.030331671616293576,103.04865609409015
8558,6702,46.167875629581815,31.762314887895975,True,12.342985606006854,9.976539837259168,-0.04545347068879657,45.255013074048264
8559,6703,40.940622251327724,28.68311521451767,True,25.268278544579275,10.046275394895247,0.025173364595334036,32.063384520055656
8560,6704,48.9503948263926,29.514122166045723,True,29.914565069559497,9.987675042287378,-0.03413413805283838,31.18093221850024
8562,6706,40.67307777927346,32.842084492722606,True,6.14239395743432,10.031228331245302,0.004724277306058511,73.52789347146876
8563,6707,43.025461275283604,29.74118279757565,True,27.245722949312636,10.004081453799898,-0.0172897818046458,31.60109923845038
8564,6708,45.85916231756341,30.859485730732956,True,13.219812862196862,10.103991559933888,0.08231416087906851,43.18497124189399
8566,6710,42.370282734910106,31.989349887795644,True,7.0151541297968905,10.277453283062215,0.2518957569681426,67.46015076250701
8567,6711,47.44711293259712,22.477561245225882,True,13.913581421846004,10.04550705678281,0.02403968910769727,41.75441922123859
8569,6713,46.12411838688263,21.511951446533203,True,3.3315993023683177,9.98717413633014,-0.043383728373685315,108.27026751334785
8570,6714,46.48442568844312,23.38959735713593,True,25.928683374556055,10.030955684535087,0.009769903907292488,31.89123006891698
8571,6715,41.60593795776367,21.98606783723178,True,8.332356775415091,9.982545083755781,-0.04180994239760949,59.943366430809775
8572,6716,46.493473209746895,22.640598871936536,True,3.629648830308271,10.117905263266465,0.08786099903233158,101.81591297746932
8573,6717,42.13225680834626,30.596057526052814,True,10.515832435949962,9.964053103113201,-0.05880781004808,50.71443148936828
8574,6718,43.983544179838,29.682239323446197,True,23.814970940735666,10.086841385045915,0.06589852486633418,32.51863865553459
8576,6720,45.702101616010275,30.475160023937487,True,7.875263639516251,10.001641397195016,-0.023102313982546363,62.357084458740104
8577,6721,40.30264099330118,26.624637133454623,True,8.538244828794616,9.933630278461266,-0.09055898121292216,58.917232082504654
8578,6722,44.247829803048745,27.504707911243177,True,45.66612912462742,10.029508693448548,0.0042884693504010585,30.507233505904743
8580,6724,46.39994921749585,23.86673911630291,True,26.02304005899264,10.019585410616543,-0.0016128661389860355,31.86819012906774
8581,6725,38.546999003789196,24.73039384084205,True,1.2767068507176043,10.36222102752322,0.3274588159944898,314.95861808679746
8584,6728,46.11797609721145,26.168555534049258,True,3.083207027289031,10.044349327334487,0.013346214048295835,115.05479569194067
8585,6729,44.90962187884605,24.696507075061536,True,8.455799642225974,10.15735648735162,0.13310152578911882,59.3237439411986
8586,6730,44.71399359507104,27.84905046959446,True,22.19781532497281,9.993534430380464,-0.027278943492405006,33.17860194958932
